month,year,county,num_retailers,num_returns,gross_sales,retail_sales,state_net_taxable_sales,state_sales_tax
3,2021,Montezuma,3728,6479,84578000,74765000,38750000,
3,2021,San Juan,688,741,3231000,2922000,1911000,
3,2021,Gilpin,1947,2611,20264000,17144000,12001000,
3,2021,Moffat,2617,3528,49243000,40710000,21312000,
3,2021,Jefferson,16290,51014,2626274000,2207464000,934058000,
3,2021,Rio Grande,2507,4416,44156000,32592000,14547000,
3,2021,Baca,1257,2175,13859000,12466000,6312000,
3,2021,Broomfield,6704,7553,368440000,258812000,139213000,
3,2021,Arapahoe,16756,51594,3196090000,2338259000,1228097000,
3,2021,Rio Blanco,1954,2831,50848000,21023000,9803000,
3,2021,San Miguel,2964,5246,77834000,71296000,52720000,
3,2021,Pueblo,8058,14107,702634000,524846000,278772000,
3,2021,Conejos,1486,2842,16484000,12670000,6959000,
3,2021,Kiowa,731,1081,8968000,5982000,2335000,
3,2021,Lake,2079,2620,19208000,16509000,9265000,
3,2021,Washington,1374,2214,23428000,8827000,4336000,
3,2021,Mesa,8709,17826,789201000,658923000,300521000,
3,2021,Denver,20686,22163,4856071000,3112694000,1422546000,
3,2021,Morgan,3869,7362,131731000,101105000,42845000,
3,2021,Chaffee,4164,7146,91462000,78771000,44504000,
3,2021,Mineral,711,818,7894000,7442000,1935000,
3,2021,Boulder,14108,39717,1888212000,1463640000,562811000,
3,2021,Montrose,5133,8190,175524000,142850000,76941000,
3,2021,Costilla,1000,1614,6245000,5016000,2345000,
3,2021,Las Animas,2674,4273,49512000,45283000,21739000,
3,2021,Huerfano,1846,2808,14989000,12785000,6243000,
3,2021,Ouray,2098,3008,16611000,15385000,9232000,
3,2021,Bent,1093,1474,7158000,6287000,3062000,
3,2021,La Plata,6281,10286,269256000,214686000,117059000,
3,2021,Alamosa,3049,4029,64085000,52800000,29713000,
3,2021,Cheyenne,953,1385,9055000,8031000,3574000,
3,2021,Routt,5154,8685,200470000,175935000,98239000,
3,2021,Lincoln,1686,2659,25686000,23099000,8889000,
3,2021,Prowers,2286,3623,49876000,38666000,16849000,
3,2021,Elbert,3917,5995,56039000,48365000,27103000,
3,2021,Park,3167,6146,33539000,28752000,16331000,
3,2021,Fremont,4560,8666,120630000,97989000,52234000,
3,2021,Grand,3945,8165,103890000,96357000,55923000,
5,2021,El Paso,12889,31836,2524670706.59,2082376168.2,1240627775.87,
5,2021,Baca,1124,1981,14572320.97,13438579.58,5408240.54,
5,2021,Mesa,7476,16217,727052803.67,631597908.82,296641156.22,
5,2021,Moffat,2484,3320,50842485.39,41406142.78,24759439.11,
5,2021,Lincoln,1521,2504,24742680.47,22501635.81,8314688.32,
5,2021,Adams,12099,41785,3187819636,2369469665.74,994162474.59,
5,2021,Rio Blanco,1783,2629,36765033.99,22745161.79,9049768.26,
5,2021,Lake,1943,2466,16961325.38,14515847.02,8752315.01,
5,2021,Weld,10068,49432,1627721253.3,1156036830.53,594725319.48,
5,2021,Park,2940,5922,37635854.65,30719093.92,18297528.79,
5,2021,Morgan,3537,6937,128880726.97,106070837.21,43004654.79,
5,2021,Custer,1648,2310,14714367.44,13145135.43,6283367.32,
5,2021,Montezuma,3442,6140,83216767.24,74295444.62,40772197.04,
5,2021,Denver,16495,17923,4331298353.82,2869133870.16,1486594996.02,
5,2021,La Plata,5647,9559,251195439.41,209210856.55,124467992.24,
5,2021,Alamosa,2832,3769,63172262.37,54293781.51,31968961.68,
5,2021,Routt,4649,8051,108479191.62,93958201.52,65264662.99,
5,2021,Otero,2485,4976,66176203.73,49380994.36,19206380.92,
5,2021,Garfield,5953,14481,360088795.18,321876440.41,159168325.1,
5,2021,Kiowa,700,1025,6449799.16,5971706.83,1358967.61,
5,2021,Hinsdale,803,942,2423271.16,2269411.29,1499836.75,
5,2021,Costilla,986,1609,5732290.49,5141916.58,2326458.08,
5,2021,Total,50766,615512,26304864855.24,20411655960.81,10792537744.1,
5,2021,Dolores,828,1176,4321694.13,3777988.11,2231641.28,
5,2021,Archuleta,2854,3701,49402607.58,43968692.93,29077856.61,
5,2021,Cheyenne,883,1311,16975830.92,8084999.31,3243007.68,
5,2021,Huerfano,1731,2697,14414918.56,12122644.77,6544197.29,
5,2021,Larimer,11321,33820,1510913962.61,1209519037.16,691979656.65,
5,2021,Prowers,2160,3520,41459160.81,35461751.06,16579177.82,
5,2021,Delta,3626,7803,72099648.06,61612308.07,35285170.25,
5,2021,Logan,2979,4945,79786783.67,69089561.52,33631768.52,
5,2021,Washington,1307,2082,12250897.68,10881573.17,3498992.31,
5,2021,Gunnison,3602,6406,69641492.99,59819153.06,34761030.56,
5,2021,Bent,1027,1408,6255088.36,5260639.62,2611018.81,
5,2021,Rio Grande,2341,4248,37068651.75,30442374.37,14981562.14,
5,2021,Pueblo,7120,12968,637921102.84,497109515.38,258840282.98,
5,2021,Douglas,10268,38506,1765357359.79,1378006313.19,739129028.54,
5,2021,Chaffee,3813,6762,82554691.84,71991966.5,47197773.23,
5,2021,Clear Creek,2568,4278,30937528.62,25360191.66,14367596.83,
5,2021,Mineral,850,1005,3558394.73,3046539.22,2169604.79,
5,2021,Sedgwick,874,1330,8669068.81,7858931.58,2294107.08,
5,2021,Grand,3563,7663,68839471.27,62033020.49,41194830.44,
5,2021,San Miguel,2731,5012,34435559.29,30529073.72,21745636.69,
5,2021,Gilpin,1848,2531,20754756.72,18249007.32,13375952.13,
5,2021,Summit,5028,11267,174192343.32,159564809.14,103355987.89,
5,2021,Arapahoe,13614,46725,2782887001.8,2145430793.23,1256852593.38,
5,2021,Ouray,2067,3028,18388603.24,17063348.63,12055853.72,
5,2021,Crowley,924,1537,6144542.53,4994230.26,2980434.6,
5,2021,Broomfield,6009,6794,293212788.74,234163694.99,143736865.74,
5,2021,Jackson,749,980,4125588.24,3332149.8,1962921.13,
5,2021,Teller,3595,6935,75721058,64695405.92,37124627.08,
5,2021,Boulder,11437,36104,1494589970.28,1177569538.06,608848796.71,
5,2021,Yuma,2121,3745,64798552.21,44823389.74,13439612.16,
5,2021,Las Animas,2500,4050,45385000.17,40950426.75,20288008.23,
5,2021,Elbert,3588,5631,47677952.31,42573310.72,26894672.59,
5,2021,Kit Carson,1924,3504,53207102.55,45887706.41,12011609.85,
5,2021,Jefferson,12873,46066,2320301436.43,2000464867.86,995784330.81,
5,2021,Pitkin,4409,8012,116280057.34,108240322.25,69232573.47,
5,2021,Saguache,1540,2511,14777228.86,13471824.77,4902913.28,
5,2021,San Juan,682,744,3052372.1,2584346.31,1915756.01,
5,2021,Phillips,1368,2165,27090993.99,16444556.71,4250767.89,
5,2021,Montrose,4537,7484,160683052.97,135863937.16,78799569.2,
5,2021,Eagle,6133,18433,240200452.19,212816807.77,138751654.96,
5,2021,Fremont,4052,8005,109164573,94850021.5,54935940.46,
5,2021,Conejos,1455,2806,14753944.94,12089559.96,7016855.58,
4,2021,Teller,3476,6760,59935984.54,52923955.9,34080636.47,
4,2021,Gunnison,3547,6301,60635089.09,52123018.76,30961071.4,
4,2021,Delta,3590,7844,72145344.25,62012898.64,35125812.15,
4,2021,Adams,12061,41737,3144813947.31,2329193337.23,1005488069.8,
4,2021,La Plata,5580,9490,225053973.68,191401980.86,114158793.78,
4,2021,Montrose,4620,7645,156493737.39,132521903.63,78368343.55,
4,2021,Dolores,842,1185,6438769.81,3489876.51,2030674.5,
4,2021,Hinsdale,721,849,1741646.21,1635177.89,1102069.27,
4,2021,Custer,1597,2236,12864539.2,11828933.69,5177616.3,
4,2021,Broomfield,6099,6918,321110690.51,245575151.85,143758141.02,
4,2021,Phillips,1383,2201,26920752.88,17465186.36,4374607.22,
4,2021,Routt,4523,7870,104101625.78,90429065.76,58467343.28,
4,2021,Cheyenne,923,1377,9756254.84,8129222.62,3184628.14,
4,2021,Yuma,2210,3876,54070753.66,39568097.11,14536281.31,
4,2021,Mesa,7432,16275,729544068.73,628365233.19,300293170.48,
4,2021,Pueblo,7093,12851,621947582.77,497888523.56,268380603.44,
4,2021,Denver,16391,17876,4337081184.46,2777685487,1425547477.71,
4,2021,Jefferson,12827,45777,2267930762.88,1928907166.04,942958478.57,
4,2021,Montezuma,3425,6152,81190315.42,72378067.24,39044549.54,
4,2021,Jackson,782,1005,3591948.01,2867621.51,1725041.08,
4,2021,Logan,2956,5010,78158191.49,67406341.35,32756770.02,
4,2021,Weld,9957,49627,1551609889.42,1113430122.68,583084937.44,
4,2021,El Paso,12804,31796,2526538517.68,2089813619.96,1225843637.84,
4,2021,San Miguel,2609,4718,30890459.53,27326921.17,17726276.54,
4,2021,Park,2886,5768,32980388.44,27306006.35,16172950.9,
4,2021,Gilpin,1864,2521,18589584.84,15432259.38,11461938.77,
4,2021,Otero,2574,5133,67671522.83,52846945.16,19928860.11,
4,2021,Kiowa,741,1077,5850991.88,5263840.41,1521935.99,
4,2021,Costilla,1005,1642,6037169.02,5468366.12,2631331.12,
4,2021,Lincoln,1609,2582,25546577.34,23144110.63,8330490.61,
4,2021,Eagle,6142,18204,255754561.19,226629883.24,149522889.59,
4,2021,San Juan,636,690,2248400.96,1689617.33,1240832.8,
4,2021,Prowers,2113,3531,45548406.44,39253940.34,16645242.12,
4,2021,Saguache,1517,2534,15353729.93,14333075.4,5313453.09,
4,2021,Arapahoe,13551,46698,2841995280.73,2112174784.25,1231600279.39,
4,2021,Conejos,1448,2851,14807243.68,12132433.38,6973211.3,
4,2021,Summit,4980,11218,205909227.09,190982233.94,120910323.57,
4,2021,Bent,1044,1427,6884047.36,5980203.73,2853107.66,
4,2021,Morgan,3568,7011,123630733.59,104095251.6,41226251.35,
4,2021,Rio Blanco,1870,2730,38466405.53,24952826.3,14681621.93,
4,2021,Huerfano,1808,2744,17198630.33,15043632.33,6862117.16,
4,2021,Rio Grande,2353,4293,38530911.48,32739122.28,13411198.78,
4,2021,Pitkin,4423,8001,137182774.13,128485135.58,85031453.78,
4,2021,Douglas,10236,38387,1697869128.09,1360938266.44,703627413.98,
4,2021,Grand,3446,7540,69612864.3,62586582.36,40354963.24,
4,2021,Archuleta,2840,3594,45625732.06,40356373.87,25163862.77,
4,2021,Alamosa,2832,3785,64930578.59,52957733.09,30616310.02,
4,2021,Kit Carson,1945,3544,46074717.57,39428550.16,12044132.24,
4,2021,Ouray,2029,2994,13751389.8,12462835.65,8322265.41,
4,2021,Larimer,11215,33436,1451102072.35,1135209959.8,656623007.62,
4,2021,Lake,1976,2503,17883948.54,14990184.69,8079334.54,
4,2021,Garfield,5960,14532,327338363.14,289103878.58,136195027.19,
4,2021,Total,50258,613919,25973051309.47,19963642844.52,10517324952.72,
4,2021,Chaffee,3776,6734,81214676.73,70778753.26,42945914.91,
4,2021,Sedgwick,896,1339,7601081.07,6943651.64,1972941.29,
4,2021,Washington,1332,2102,11086346.39,9281827.47,3877673.09,
4,2021,Fremont,4048,7963,111199927.59,94392587.44,56751879.07,
4,2021,Boulder,11332,35853,1452757768.79,1126217879.77,573759806.09,
4,2021,Baca,1185,2046,11969438.69,10714260.8,5275044.39,
4,2021,Mineral,731,847,2430442.19,2129737.98,1314999.17,
4,2021,Moffat,2501,3377,46485239.44,38589109.26,21861645.34,
4,2021,Las Animas,2478,4050,44879500.51,40628802.53,20136476.34,
4,2021,Clear Creek,2501,4189,31802743.42,26134418.25,14956752.2,
4,2021,Elbert,3538,5537,46647683.12,42742412.83,26054307.6,
4,2021,Crowley,918,1536,6035050.76,4734460.39,2896675.35,
6,2021,Gunnison,4293,7507,104242527,90427674,51567448,
6,2021,Baca,1245,2072,17449977,16170418,6054236,
6,2021,Pueblo,8253,14339,742727706,543914640,265259099,
6,2021,Mesa,9079,18203,855260677,721956125,297584922,
6,2021,Las Animas,2689,4241,51515820,46052521,22019061,
6,2021,Alamosa,3106,4070,77335030,65381217,33532476,
6,2021,Cheyenne,932,1332,39625166,12084685,3410866,
6,2021,Larimer,14489,38632,2006963040,1490500010,729211418,
6,2021,Yuma,2348,4005,79190340,57739368,16931190,
6,2021,Dolores,932,1289,5222601,4683183,3075106,
6,2021,Denver,21763,23342,5697792984,3566693284,1593872298,
6,2021,Rio Grande,2662,4679,69861666,53454251,21262018,
6,2021,Crowley,983,1573,7102107,5776556,3443381,
6,2021,Ouray,2351,3381,28456993,26010529,16958717,
6,2021,Arapahoe,17515,53708,3537527292,2602610038,1329642648,
6,2021,Total,81202,691991,33998138104,25533675729,11638741267,
6,2021,Weld,12213,53744,2114498151,1408993249,612999807,
6,2021,Jefferson,16930,52676,2932428931,2475546825,1019247539,
6,2021,Conejos,1543,2879,20294932,16842007,9557606,
6,2021,Clear Creek,2796,4554,43335202,35358600,17927223,
6,2021,Kiowa,723,1051,10136677,9290107,1679183,
6,2021,Costilla,1117,1754,8677672,8107153,2845844,
6,2021,Adams,15056,47096,4010808959,2884522600,1052928087,
6,2021,Lincoln,1661,2655,32685697,29767456,10009440,
6,2021,Park,3408,6527,48671932,39902466,23170526,
6,2021,Phillips,1462,2266,43476315,22767267,5423223,
6,2021,Moffat,2763,3659,58297827,48592126,23365503,
6,2021,Elbert,4037,6056,76276560,66557616,45086212,
6,2021,San Juan,823,890,7191826,6524472,5134154,
6,2021,Hinsdale,928,1094,5790969,5328257,3726568,
6,2021,Rio Blanco,2020,2894,43038771,24026763,10391400,
6,2021,Custer,1840,2513,20263685,17268445,7402702,
6,2021,Montrose,5265,8267,199440837,163542144,83123068,
6,2021,Jackson,860,1078,6646758,5952797,2750361,
6,2021,Bent,1070,1440,7484888,6324617,2812969,
6,2021,La Plata,6630,10771,368627167,295136872,136918433,
6,2021,Washington,1412,2166,29741272,13986077,3717606,
6,2021,Archuleta,3256,4140,67200299,60035745,34740088,
6,2021,Morgan,3898,7340,155577080,129974253,45522619,
6,2021,Saguache,1680,2686,15502475,14124220,6338855,
6,2021,Douglas,12839,43301,2133774385,1668914486,786730176,
6,2021,Boulder,14778,41293,2101781412,1676781644,642455608,
6,2021,Gilpin,2079,2768,24857933,21314849,14688453,
6,2021,El Paso,17010,37098,3185015455,2626473863,1338094543,
6,2021,Prowers,2303,3639,57221933,43513645,15983253,
6,2021,Broomfield,7017,7839,431373672,290680202,148331228,
6,2021,Sedgwick,957,1430,10844179,9201402,2398959,
6,2021,Otero,2757,5228,81090196,61240816,19757153,
6,2021,Kit Carson,2012,3537,80578051,64849669,12906057,
6,2021,Grand,4231,8727,106372904,96773302,63671465,
6,2021,Garfield,6792,15943,390943154,348537254,151603840,
6,2021,Summit,6049,12957,255155101,234553770,143680749,
6,2021,Logan,3277,5243,116486993,85641191,31356722,
6,2021,Routt,5330,8972,165493668,140253657,86031547,
6,2021,Mineral,993,1160,6906327,6079711,4326755,
6,2021,Huerfano,1921,2872,20650066,17668303,8314836,
6,2021,Chaffee,4458,7583,114191867,100425964,56536983,
6,2021,Lake,2166,2712,24499318,21129292,12110939,
6,2021,San Miguel,3212,5738,68244028,61068008,41632061,
6,2021,Teller,4021,7509,90619897,78073791,41400804,
6,2021,Montezuma,3850,6598,97759095,86303951,44924400,
6,2021,Eagle,7255,20623,354608286,317529354,191920272,
6,2021,Fremont,4705,8730,135199726,116100592,57587481,
6,2021,Delta,4216,8570,92096822,75282144,36860994,
6,2021,Pitkin,5195,9352,206004826,193358237,124792086,
7,2021,Baca,1125,1967,15337024.42,14068726.78,5555812.86,
7,2021,Archuleta,2948,3775,62314685.35,56483950.64,34031787.89,
7,2021,Weld,10266,49775,1683449534.53,1216448242.71,588017126.76,
7,2021,Kiowa,688,1000,7183497.85,6410430.85,1617763.57,
7,2021,Phillips,1356,2141,21859926.86,15315336.98,4228100.84,
7,2021,La Plata,5817,9757,294073690.43,246881985.34,138452269.27,
7,2021,Mineral,941,1115,8834765.06,8128365.94,6113366.22,
7,2021,Moffat,2505,3351,57292252.47,43768290.48,23621319.64,
7,2021,Rio Blanco,1881,2742,41803895.77,23592141.06,9615377.61,
7,2021,Arapahoe,13848,47378,2934055939.43,2248797992.19,1251587425.02,
7,2021,Jackson,820,1048,5912863.17,5133054.31,2560278.86,
7,2021,San Juan,762,826,8326862.42,7771229.71,6349920.81,
7,2021,Douglas,10567,39189,1900409867.41,1524855508.98,767219350.36,
7,2021,Lake,2038,2581,26213238.37,23346221.49,13154905.61,
7,2021,Denver,16843,18390,4947934748.49,3163387749.43,1612093731.28,
7,2021,Dolores,919,1295,4578661.68,4370419.19,3022527.88,
7,2021,Rio Grande,2447,4459,47870215.67,40633274.03,20769771.48,
7,2021,Costilla,998,1587,7197417.15,6219349.76,2587098.01,
7,2021,Gunnison,3854,6963,111700180.91,99712454.34,59305188.7,
7,2021,Broomfield,6100,6873,330106141.15,262691543.57,149291849.08,
7,2021,Boulder,11702,36252,1569701825.23,1291097454.03,604313458.35,
7,2021,Chaffee,3864,6785,110816489.11,97323259.8,58356577.45,
7,2021,Gilpin,1924,2596,22873345.75,19725118.51,15650689.39,
7,2021,Ouray,2130,3127,27423294.21,25497692.66,17660133.09,
7,2021,Las Animas,2499,3982,50181176.36,45900203.09,22541456.33,
7,2021,Park,3027,6028,44052029.2,36599228.64,21544443.51,
7,2021,Fremont,4171,8011,123487688.65,107108379.6,56303366.26,
7,2021,Montrose,4613,7616,180564234,153876187.65,79470471.7,
7,2021,Mesa,7573,16224,730496435.64,632974166.99,282457606.93,
7,2021,Montezuma,3473,6111,87336598.8,77425518.99,41387557.73,
7,2021,Elbert,3560,5568,50879040.57,46994178.53,29412580.95,
7,2021,Pitkin,4715,8666,269913365.36,256530682.47,174139331.41,
7,2021,Huerfano,1787,2721,20646797.88,18376617.15,7826273.45,
7,2021,Clear Creek,2605,4339,44574623.55,36279779.08,19193264.65,
7,2021,Kit Carson,1810,3304,58084364.44,52265499.9,12707495.91,
7,2021,Pueblo,7156,12969,631281259.24,497005989.87,256437245.14,
7,2021,Conejos,1447,2771,17051286.09,14755040.66,8577887.75,
7,2021,Delta,3707,7914,75387819.91,65935772.41,35278575.5,
7,2021,Washington,1310,2070,11262662.81,10285833.36,3573000.55,
7,2021,Sedgwick,885,1327,8897031.64,7760817,2093151.18,
7,2021,El Paso,13180,32027,2902608330.42,2269646306.88,1300832321.21,
7,2021,Logan,2954,4882,82170272.02,71951135.72,30730710.25,
7,2021,Alamosa,2852,3813,69706234.07,60103202.11,33022049.99,
7,2021,Jefferson,13177,46063,2404608446.17,2055100768.89,977585709.31,
7,2021,Adams,12372,42502,3469833472.36,2571928626.3,1050441857.51,
7,2021,Teller,3662,7045,83205742.43,70309061.53,40434108.97,
7,2021,Bent,1040,1407,6458816.6,5506344.94,2475954.82,
7,2021,Grand,3728,7992,117680200.35,108312121.18,73130171.54,
7,2021,Summit,5255,12073,295980228.33,275719442,178018305.99,
7,2021,Cheyenne,912,1313,13556771.66,9283800.59,3386483.63,
7,2021,Eagle,6488,19255,397580552.68,359141310.94,239654056.63,
7,2021,Routt,4758,8242,158788802.85,141472293.72,94126777.63,
7,2021,Saguache,1552,2532,14985352.76,13365885.8,5189023.5,
7,2021,Otero,2550,4956,70128752.79,50168549.79,18166480.55,
7,2021,Lincoln,1566,2514,29313021.1,26992781.43,9702738.32,
7,2021,Hinsdale,885,1034,6582142.65,6203960.4,4524736.86,
7,2021,Total,52229,624541,29124861347.48,22535837155.99,11506608780.95,
7,2021,San Miguel,3011,5489,77605271.04,70201058.87,52695976.79,
7,2021,Larimer,11596,34275,1637900938.86,1305797866.84,715467248.21,
7,2021,Yuma,2138,3691,65414859.93,50900062.36,14280263.05,
7,2021,Crowley,958,1566,6200106.78,5076954.32,2876900.88,
7,2021,Prowers,2151,3489,43307592.66,37393705.63,14864735.34,
7,2021,Morgan,3531,6850,133276249.53,115726824.62,41344926.13,
7,2021,Garfield,6020,14546,372980994.77,331771190.17,148423832.3,
7,2021,Custer,1717,2392,13621417.64,12030212.79,7113872.56,
8,2021,Larimer,11811,35001,1615694995.36,1282408454.16,711499101.06,
8,2021,Teller,3761,7223,82798625.21,72182579.99,39463545.23,
8,2021,Montrose,4764,7747,182041382.97,153843955.25,78501574.01,
8,2021,Otero,2553,5040,70839294.3,52413235.81,18535959.5,
8,2021,Hinsdale,904,1069,5536739.04,5229364.78,3798337.11,
8,2021,Lincoln,1589,2606,28489375.47,26107508.26,8613563.43,
8,2021,Park,3097,6188,43216686.21,35946795.5,21555663.38,
8,2021,Cheyenne,930,1332,26232165.55,6562645.46,3137046.6,
8,2021,El Paso,13279,32539,2701199050.76,2221317109.77,1264250221.36,
8,2021,Moffat,2566,3456,49470986.38,41379837.58,21715308.44,
8,2021,Las Animas,2551,4033,47964751.83,43175647.43,20066987.77,
8,2021,Logan,2944,4929,78556388.13,68961806.86,28417241.52,
8,2021,Eagle,6597,19897,359566427.06,323751237.16,208560124.33,
8,2021,Phillips,1422,2194,24753085.95,17061878.93,4247184.19,
8,2021,Gunnison,4004,7169,100090732.33,88216031.57,51583483.45,
8,2021,Lake,2124,2692,26126593.38,23309533.43,13565228.89,
8,2021,Clear Creek,2616,4343,38792353.93,31508883.26,16291864.68,
8,2021,Baca,1185,2037,12616830.29,11446247.7,5079381.69,
8,2021,Custer,1742,2405,11321321.18,10066382.85,6055188.8,
8,2021,Adams,12576,43246,3394871872.46,2490086573.31,1021058040.67,
8,2021,Elbert,3635,5702,57021953.55,45715961.4,27952554,
8,2021,Mineral,957,1125,6989671.56,6355050.88,4633099.04,
8,2021,Delta,3756,8074,73242108.51,63879171.6,32528374.53,
8,2021,Archuleta,3040,3871,57338809.17,51406742.16,30716312.38,
8,2021,Pitkin,4737,8734,242853891.92,228063517.38,148775286.16,
8,2021,Arapahoe,14049,48557,2878423424.62,2227104342.41,1253534513.29,
8,2021,Broomfield,6278,7097,312984307.28,254990460.14,149540881.09,
